date,value,id
2015-08-12,33,5
2015-08-13,35,5
2015-08-14,38,5
2015-08-15,42,5
2015-08-16,38,5
2015-08-17,24,5
2015-08-18,29,5
2015-08-19,38,5
2015-08-20,26,5
2015-08-21,30,5
2015-08-22,33,5
2015-08-23,31,5
2015-08-24,24,5
2015-08-25,26,5
2015-08-26,32,5
2015-08-27,31,5
2015-08-28,23,5
2015-08-29,40,5
2015-08-30,34,5
2015-08-31,27,5
2015-09-01,30,5
2015-09-02,25,5
2015-09-03,38,5
2015-09-04,22,5
2015-09-05,27,5
2015-09-06,30,5
2015-09-07,23,5
2015-09-08,26,5
2015-09-09,30,5
2015-09-10,33,5
2015-09-11,32,5
2015-09-12,48,5
2015-09-13,31,5
2015-09-14,30,5
2015-09-15,24,5
2015-09-16,36,5
2015-09-17,23,5
2015-09-18,38,5
2015-09-19,24,5
2015-09-20,33,5
2015-09-21,22,5
2015-09-22,29,5
2015-09-23,31,5
2015-09-24,28,5
2015-09-25,28,5
2015-09-26,32,5
2015-09-27,41,5
2015-09-28,26,5
2015-09-29,25,5
2015-09-30,37,5
2015-10-01,33,5
2015-10-02,33,5
2015-10-03,41,5
2015-10-04,42,5
2015-10-05,18,5
2015-10-06,29,5
2015-10-07,30,5
2015-10-08,37,5
2015-10-09,36,5
2015-10-10,38,5
2015-10-11,35,5
2015-10-12,14,5
2015-10-13,21,5
2015-10-14,36,5
2015-10-15,22,5
2015-10-16,31,5
2015-10-17,27,5
2015-10-18,27,5
2015-10-19,18,5
2015-10-20,22,5
2015-10-21,17,5
2015-10-22,21,5
2015-10-23,25,5
2015-10-24,35,5
2015-10-25,39,5
2015-10-26,20,5
2015-10-27,26,5
2015-10-28,39,5
2015-10-29,35,5
2015-10-30,26,5
2015-10-31,28,5
2015-11-01,30,5
2015-11-02,18,5
2015-11-03,33,5
2015-11-04,25,5
2015-11-05,23,5
2015-11-06,35,5
2015-11-07,22,5
2015-11-08,40,5
2015-11-09,23,5
2015-11-10,20,5
2015-11-11,23,5
2015-11-12,40,5
2015-11-13,28,5
2015-11-14,35,5
2015-11-15,43,5
2015-11-16,28,5
2015-11-17,32,5
2015-11-18,26,5
2015-11-19,18,5
2015-11-20,28,5
2015-11-21,28,5
2015-11-22,33,5
2015-11-23,17,5
2015-11-24,24,5
2015-11-25,20,5
2015-11-26,30,5
2015-11-27,29,5
2015-11-28,29,5
2015-11-29,41,5
2015-11-30,32,5
2015-12-01,22,5
2015-12-02,16,5
2015-12-03,14,5
2015-12-04,13,5
2015-12-05,29,5
2015-12-06,27,5
2015-12-07,16,5
2015-12-08,25,5
2015-12-09,24,5
2015-12-10,16,5
2015-12-11,20,5
2015-12-12,25,5
2015-12-13,13,5
2015-12-14,17,5
2015-12-15,14,5
2015-12-16,15,5
2015-12-17,22,5
2015-12-18,23,5
2015-12-19,24,5
2015-12-20,29,5
2015-12-21,20,5
2015-12-22,22,5
2015-12-23,25,5
2015-12-24,19,5
2015-12-25,21,5
2015-12-26,26,5
2015-12-27,27,5
2015-12-28,12,5
2015-12-29,21,5
2015-12-30,23,5
2015-12-31,27,5
2016-01-01,26,5
2016-01-02,23,5
2016-01-03,18,5
2016-01-04,20,5
2016-01-05,20,5
2016-01-06,23,5
2016-01-07,21,5
2016-01-08,22,5
2016-01-09,24,5
2016-01-10,16,5
2016-01-11,12,5
2016-01-12,18,5
2016-01-13,16,5
2016-01-14,19,5
2016-01-15,20,5
2016-01-16,22,5
2016-01-17,39,5
2016-01-18,17,5
2016-01-19,25,5
2016-01-20,25,5
2016-01-21,26,5
2016-01-22,23,5
2016-01-23,14,5
2016-01-24,20,5
2016-01-25,18,5
2016-01-26,23,5
2016-01-27,23,5
2016-01-28,17,5
2016-01-29,20,5
2016-01-30,26,5
2016-01-31,25,5
2016-02-01,22,5
2016-02-02,22,5
2016-02-03,25,5
2016-02-04,19,5
2016-02-05,29,5
2016-02-06,26,5
2016-02-07,36,5
2016-02-08,17,5
2016-02-09,25,5
2016-02-10,15,5
2016-02-11,15,5
2016-02-12,20,5
2016-02-13,27,5
2016-02-14,21,5
2016-02-15,23,5
2016-02-16,26,5
2016-02-17,26,5
2016-02-18,25,5
2016-02-19,24,5
2016-02-20,25,5
2016-02-21,32,5
2016-02-22,15,5
2016-02-23,20,5
2016-02-24,22,5
2016-02-25,28,5
2016-02-26,32,5
2016-02-27,23,5
2016-02-28,26,5
2016-02-29,20,5
2016-03-01,24,5
2016-03-02,23,5
2016-03-03,33,5
2016-03-04,35,5
2016-03-05,29,5
2016-03-06,35,5
2016-03-07,29,5
2016-03-08,33,5
2016-03-09,31,5
2016-03-10,32,5
2016-03-11,32,5
2016-03-12,22,5
2016-03-13,33,5
2016-03-14,25,5
2016-03-15,24,5
2016-03-16,17,5
2016-03-17,29,5
2016-03-18,27,5
2016-03-19,34,5
2016-03-20,33,5
2016-03-21,31,5
2016-03-22,30,5
2016-03-23,26,5
2016-03-24,28,5
2016-03-25,36,5
2016-03-26,30,5
2016-03-27,34,5
2016-03-28,16,5
2016-03-29,16,5
2016-03-30,22,5
2016-03-31,33,5
2016-04-01,40,5
2016-04-02,29,5
2016-04-03,34,5
2016-04-04,18,5
2016-04-05,36,5
2016-04-06,32,5
2016-04-07,27,5
2016-04-08,34,5
2016-04-09,37,5
2016-04-10,28,5
2016-04-11,24,5
2016-04-12,33,5
2016-04-13,27,5
2016-04-14,25,5
2016-04-15,29,5
2016-04-16,31,5
2016-04-17,39,5
2016-04-18,21,5
2016-04-19,34,5
2016-04-20,22,5
2016-04-21,30,5
2016-04-22,29,5
2016-04-23,47,5
2016-04-24,32,5
2016-04-25,23,5
2016-04-26,35,5
2016-04-27,27,5
2016-04-28,25,5
2016-04-29,37,5
2016-04-30,39,5
2016-05-01,37,5
2016-05-02,24,5
2016-05-03,25,5
2016-05-04,29,5
2016-05-05,26,5
2016-05-06,35,5
2016-05-07,34,5
2016-05-08,46,5
2016-05-09,20,5
2016-05-10,34,5
2016-05-11,23,5
2016-05-12,33,5
2016-05-13,29,5
2016-05-14,35,5
2016-05-15,34,5
2016-05-16,28,5
2016-05-17,28,5
2016-05-18,27,5
2016-05-19,35,5
2016-05-20,36,5
2016-05-21,42,5
2016-05-22,35,5
2016-05-23,29,5
2016-05-24,35,5
2016-05-25,33,5
2016-05-26,31,5
2016-05-27,49,5
2016-05-28,41,5
2016-05-29,45,5
2016-05-30,20,5
2016-05-31,40,5
2016-06-01,50,5
2016-06-02,44,5
2016-06-03,31,5
2016-06-04,51,5
2016-06-05,46,5
2016-06-06,26,5
2016-06-07,34,5
2016-06-08,36,5
2016-06-09,47,5
2016-06-10,41,5
2016-06-11,38,5
2016-06-12,49,5
2016-06-13,28,5
2016-06-14,35,5
2016-06-15,35,5
2016-06-16,45,5
2016-06-17,39,5
2016-06-18,51,5
2016-06-19,44,5
2016-06-20,31,5
2016-06-21,27,5
2016-06-22,40,5
2016-06-23,35,5
2016-06-24,41,5
2016-06-25,41,5
2016-06-26,35,5
2016-06-27,32,5
2016-06-28,40,5
2016-06-29,20,5
2016-06-30,33,5
2016-07-01,36,5
2016-07-02,43,5
2016-07-03,49,5
2016-07-04,29,5
2016-07-05,33,5
2016-07-06,40,5
2016-07-07,34,5
2016-07-08,39,5
2016-07-09,41,5
2016-07-10,42,5
2016-07-11,33,5
2016-07-12,41,5
2016-07-13,24,5
2016-07-14,33,5
2016-07-15,44,5
2016-07-16,44,5
2016-07-17,45,5
2016-07-18,34,5
2016-07-19,34,5
2016-07-20,40,5
2016-07-21,30,5
2016-07-22,37,5
2016-07-23,45,5
2016-07-24,45,5
2016-07-25,30,5
2016-07-26,35,5
2016-07-27,24,5
2016-07-28,32,5
2016-07-29,26,5
2016-07-30,34,5
2016-07-31,45,5
2016-08-01,33,5
2016-08-02,33,5
2016-08-03,33,5
2016-08-04,27,5
2016-08-05,40,5
2016-08-06,54,5
2016-08-07,40,5
2016-08-08,26,5
2016-08-09,32,5
2016-08-10,24,5
2016-08-11,44,5
2016-08-12,38,5
2016-08-13,34,5
2016-08-14,50,5
2016-08-15,19,5
2016-08-16,30,5
2016-08-17,38,5
2016-08-18,28,5
2016-08-19,40,5
2016-08-20,30,5
2016-08-21,46,5
2016-08-22,35,5
2016-08-23,29,5
2016-08-24,33,5
2016-08-25,34,5
2016-08-26,37,5
2016-08-27,31,5
2016-08-28,34,5
2016-08-29,28,5
2016-08-30,30,5
2016-08-31,29,5
2016-09-01,30,5
2016-09-02,30,5
2016-09-03,35,5
2016-09-04,32,5
2016-09-05,35,5
2016-09-06,32,5
2016-09-07,29,5
2016-09-08,38,5
2016-09-09,31,5
2016-09-10,27,5
2016-09-11,30,5
2016-09-12,32,5
2016-09-13,34,5
2016-09-14,21,5
2016-09-15,31,5
2016-09-16,29,5
2016-09-17,37,5
2016-09-18,53,5
2016-09-19,33,5
2016-09-20,32,5
2016-09-21,27,5
2016-09-22,37,5
2016-09-23,33,5
2016-09-24,32,5
2016-09-25,39,5
2016-09-26,15,5
2016-09-27,24,5
2016-09-28,25,5
2016-09-29,36,5
2016-09-30,36,5
2016-10-01,36,5
2016-10-02,31,5
2016-10-03,19,5
2016-10-04,24,5
2016-10-05,25,5
2016-10-06,37,5
2016-10-07,31,5
2016-10-08,39,5
2016-10-09,31,5
2016-10-10,26,5
2016-10-11,28,5
2016-10-12,19,5
2016-10-13,29,5
2016-10-14,29,5
2016-10-15,46,5
2016-10-16,46,5
2016-10-17,20,5
2016-10-18,24,5
2016-10-19,31,5
2016-10-20,27,5
2016-10-21,25,5
2016-10-22,45,5
2016-10-23,34,5
2016-10-24,21,5
2016-10-25,24,5
2016-10-26,29,5
2016-10-27,29,5
2016-10-28,33,5
2016-10-29,33,5
2016-10-30,34,5
2016-10-31,29,5
2016-11-01,36,5
2016-11-02,25,5
2016-11-03,30,5
2016-11-04,42,5
2016-11-05,27,5
2016-11-06,33,5
2016-11-07,35,5
2016-11-08,20,5
2016-11-09,28,5
2016-11-10,38,5
2016-11-11,27,5
2016-11-12,37,5
2016-11-13,37,5
2016-11-14,23,5
2016-11-15,26,5
2016-11-16,36,5
2016-11-17,36,5
2016-11-18,39,5
2016-11-19,36,5
2016-11-20,38,5
2016-11-21,25,5
2016-11-22,28,5
2016-11-23,33,5
2016-11-24,26,5
2016-11-25,35,5
2016-11-26,38,5
2016-11-27,46,5
2016-11-28,22,5
2016-11-29,28,5
2016-11-30,30,5
2016-12-01,17,5
2016-12-02,22,5
2016-12-03,20,5
2016-12-04,16,5
2016-12-05,14,5
2016-12-06,18,5
2016-12-07,21,5
2016-12-08,18,5
2016-12-09,23,5
2016-12-10,26,5
2016-12-11,27,5
2016-12-12,18,5
2016-12-13,19,5
2016-12-14,25,5
2016-12-15,21,5
2016-12-16,15,5
2016-12-17,20,5
2016-12-18,22,5
2016-12-19,16,5
2016-12-20,21,5
2016-12-21,24,5
2016-12-22,16,5
2016-12-23,36,5
2016-12-24,17,5
2016-12-25,22,5
2016-12-26,16,5
2016-12-27,13,5
2016-12-28,15,5
2016-12-29,35,5
2016-12-30,22,5
2016-12-31,33,5
2017-01-01,18,5
2017-01-02,23,5
2017-01-03,20,5
2017-01-04,19,5
2017-01-05,24,5
2017-01-06,24,5
2017-01-07,23,5
2017-01-08,26,5
2017-01-09,23,5
2017-01-10,20,5
2017-01-11,9,5
2017-01-12,18,5
2017-01-13,21,5
2017-01-14,24,5
2017-01-15,22,5
2017-01-16,21,5
2017-01-17,16,5
2017-01-18,23,5
2017-01-19,27,5
2017-01-20,22,5
2017-01-21,21,5
2017-01-22,32,5
2017-01-23,12,5
2017-01-24,23,5
2017-01-25,31,5
2017-01-26,20,5
2017-01-27,12,5
2017-01-28,20,5
2017-01-29,24,5
2017-01-30,20,5
2017-01-31,21,5
2017-02-01,23,5
2017-02-02,23,5
2017-02-03,24,5
2017-02-04,32,5
2017-02-05,23,5
2017-02-06,23,5
2017-02-07,13,5
2017-02-08,25,5
2017-02-09,27,5
2017-02-10,30,5
2017-02-11,31,5
2017-02-12,24,5
2017-02-13,8,5
2017-02-14,19,5
2017-02-15,23,5
2017-02-16,30,5
2017-02-17,23,5
2017-02-18,25,5
2017-02-19,28,5
2017-02-20,25,5
2017-02-21,15,5
2017-02-22,24,5
2017-02-23,28,5
2017-02-24,28,5
2017-02-25,27,5
2017-02-26,19,5
2017-02-27,19,5
2017-02-28,20,5
2017-03-01,22,5
2017-03-02,30,5
2017-03-03,28,5
2017-03-04,36,5
2017-03-05,38,5
2017-03-06,25,5
2017-03-07,21,5
2017-03-08,23,5
2017-03-09,25,5
2017-03-10,18,5
2017-03-11,25,5
2017-03-12,47,5
2017-03-13,27,5
2017-03-14,21,5
2017-03-15,19,5
2017-03-16,33,5
2017-03-17,22,5
2017-03-18,19,5
2017-03-19,27,5
2017-03-20,22,5
2017-03-21,16,5
2017-03-22,24,5
2017-03-23,28,5
2017-03-24,30,5
2017-03-25,44,5
2017-03-26,34,5
2017-03-27,25,5
2017-03-28,28,5
2017-03-29,28,5
2017-03-30,22,5
2017-03-31,36,5
2017-04-01,35,5
2017-04-02,37,5
2017-04-03,37,5
2017-04-04,25,5
2017-04-05,33,5
2017-04-06,41,5
2017-04-07,37,5
2017-04-08,37,5
2017-04-09,37,5
2017-04-10,31,5
2017-04-11,34,5
2017-04-12,34,5
2017-04-13,35,5
2017-04-14,34,5
2017-04-15,40,5
2017-04-16,39,5
2017-04-17,20,5
2017-04-18,26,5
2017-04-19,32,5
2017-04-20,35,5
2017-04-21,28,5
2017-04-22,37,5
2017-04-23,43,5
2017-04-24,24,5
2017-04-25,30,5
2017-04-26,33,5
2017-04-27,36,5
2017-04-28,38,5
2017-04-29,47,5
2017-04-30,37,5
2017-05-01,36,5
2017-05-02,44,5
2017-05-03,30,5
2017-05-04,35,5
2017-05-05,32,5
2017-05-06,45,5
2017-05-07,41,5
2017-05-08,26,5
2017-05-09,33,5
2017-05-10,26,5
2017-05-11,37,5
2017-05-12,32,5
2017-05-13,46,5
2017-05-14,30,5
2017-05-15,21,5
2017-05-16,39,5
2017-05-17,32,5
2017-05-18,31,5
2017-05-19,40,5
2017-05-20,43,5
2017-05-21,41,5
2017-05-22,24,5
2017-05-23,39,5
2017-05-24,18,5
2017-05-25,31,5
2017-05-26,29,5
2017-05-27,39,5
2017-05-28,36,5
2017-05-29,25,5
2017-05-30,30,5
2017-05-31,38,5
2017-06-01,50,5
2017-06-02,42,5
2017-06-03,35,5
2017-06-04,49,5
2017-06-05,34,5
2017-06-06,33,5
2017-06-07,31,5
2017-06-08,35,5
2017-06-09,48,5
2017-06-10,36,5
2017-06-11,41,5
2017-06-12,34,5
2017-06-13,38,5
2017-06-14,42,5
2017-06-15,42,5
2017-06-16,28,5
2017-06-17,40,5
2017-06-18,31,5
2017-06-19,29,5
2017-06-20,32,5
2017-06-21,28,5
2017-06-22,37,5
2017-06-23,43,5
2017-06-24,33,5
2017-06-25,34,5
2017-06-26,32,5
2017-06-27,26,5
2017-06-28,36,5
2017-06-29,34,5
2017-06-30,37,5
2017-07-01,54,5
2017-07-02,38,5
2017-07-03,26,5
2017-07-04,41,5
2017-07-05,24,5
2017-07-06,31,5
2017-07-07,28,5
2017-07-08,31,5
2017-07-09,41,5
2017-07-10,40,5
2017-07-11,35,5
2017-07-12,35,5
2017-07-13,41,5
2017-07-14,46,5
2017-07-15,54,5
2017-07-16,41,5
2017-07-17,33,5
2017-07-18,26,5
2017-07-19,41,5
2017-07-20,43,5
2017-07-21,35,5
2017-07-22,47,5
2017-07-23,55,5
2017-07-24,31,5
2017-07-25,47,5
2017-07-26,41,5
2017-07-27,39,5
2017-07-28,44,5
2017-07-29,40,5
2017-07-30,48,5
2017-07-31,32,5
2017-08-01,40,5
2017-08-02,27,5
2017-08-03,34,5
2017-08-04,26,5
2017-08-05,40,5
2017-08-06,46,5
2017-08-07,29,5
2017-08-08,36,5
2017-08-09,35,5
2017-08-10,36,5
2017-08-11,37,5
2017-08-12,40,5
2017-08-13,46,5
2017-08-14,38,5
2017-08-15,35,5
2017-08-16,35,5
2017-08-17,33,5
2017-08-18,26,5
2017-08-19,46,5
2017-08-20,49,5
2017-08-21,32,5
2017-08-22,25,5
2017-08-23,30,5
2017-08-24,42,5
2017-08-25,39,5
2017-08-26,41,5
2017-08-27,39,5
2017-08-28,28,5
2017-08-29,32,5
2017-08-30,26,5
2017-08-31,31,5
2017-09-01,43,5
2017-09-02,33,5
2017-09-03,38,5
2017-09-04,25,5
2017-09-05,32,5
2017-09-06,26,5
2017-09-07,29,5
2017-09-08,40,5
2017-09-09,39,5
2017-09-10,36,5
2017-09-11,27,5
2017-09-12,34,5
2017-09-13,29,5
2017-09-14,41,5
2017-09-15,38,5
2017-09-16,33,5
2017-09-17,45,5
2017-09-18,27,5
2017-09-19,21,5
2017-09-20,30,5
2017-09-21,24,5
2017-09-22,35,5
2017-09-23,47,5
2017-09-24,39,5
2017-09-25,39,5
2017-09-26,33,5
2017-09-27,41,5
2017-09-28,37,5
2017-09-29,40,5
2017-09-30,39,5
2017-10-01,36,5
2017-10-02,31,5
2017-10-03,29,5
2017-10-04,27,5
2017-10-05,25,5
2017-10-06,34,5
2017-10-07,37,5
2017-10-08,42,5
2017-10-09,26,5
2017-10-10,29,5
2017-10-11,32,5
2017-10-12,23,5
2017-10-13,34,5
2017-10-14,27,5
2017-10-15,33,5
2017-10-16,16,5
2017-10-17,29,5
2017-10-18,18,5
2017-10-19,32,5
2017-10-20,38,5
2017-10-21,34,5
2017-10-22,34,5
2017-10-23,25,5
2017-10-24,27,5
2017-10-25,21,5
2017-10-26,40,5
2017-10-27,36,5
2017-10-28,39,5
2017-10-29,34,5
2017-10-30,28,5
2017-10-31,22,5
2017-11-01,36,5
2017-11-02,46,5
2017-11-03,38,5
2017-11-04,37,5
2017-11-05,26,5
2017-11-06,30,5
2017-11-07,34,5
2017-11-08,25,5
2017-11-09,34,5
2017-11-10,40,5
2017-11-11,37,5
2017-11-12,32,5
2017-11-13,20,5
2017-11-14,37,5
2017-11-15,23,5
2017-11-16,26,5
2017-11-17,37,5
2017-11-18,34,5
2017-11-19,41,5
2017-11-20,28,5
2017-11-21,21,5
2017-11-22,29,5
2017-11-23,38,5
2017-11-24,34,5
2017-11-25,33,5
2017-11-26,37,5
2017-11-27,35,5
2017-11-28,31,5
2017-11-29,28,5
2017-11-30,24,5
2017-12-01,21,5
2017-12-02,37,5
2017-12-03,28,5
2017-12-04,13,5
2017-12-05,25,5
2017-12-06,16,5
2017-12-07,22,5
2017-12-08,35,5
2017-12-09,24,5
2017-12-10,33,5
2017-12-11,22,5
2017-12-12,16,5
2017-12-13,20,5
2017-12-14,30,5
2017-12-15,29,5
2017-12-16,27,5
2017-12-17,40,5
2017-12-18,20,5
2017-12-19,21,5
2017-12-20,22,5
2017-12-21,21,5
2017-12-22,27,5
2017-12-23,31,5
2017-12-24,29,5
2017-12-25,18,5
2017-12-26,20,5
2017-12-27,20,5
2017-12-28,32,5
2017-12-29,26,5
2017-12-30,26,5
2017-12-31,23,5
2013-01-01,21,6
2013-01-02,20,6
2013-01-03,15,6
2013-01-04,20,6
2013-01-05,23,6
2013-01-06,29,6
2013-01-07,11,6
2013-01-08,25,6
2013-01-09,20,6
2013-01-10,23,6
2013-01-11,19,6
2013-01-12,23,6
2013-01-13,27,6
2013-01-14,18,6
2013-01-15,23,6
2013-01-16,20,6
2013-01-17,22,6
2013-01-18,27,6
2013-01-19,21,6
2013-01-20,25,6
2013-01-21,14,6
2013-01-22,27,6
2013-01-23,16,6
2013-01-24,28,6
2013-01-25,27,6
2013-01-26,27,6
2013-01-27,29,6
2013-01-28,13,6
2013-01-29,20,6
2013-01-30,17,6
2013-01-31,23,6
2013-02-01,32,6
2013-02-02,38,6
2013-02-03,30,6
2013-02-04,21,6
2013-02-05,20,6
2013-02-06,21,6
2013-02-07,29,6
2013-02-08,31,6
2013-02-09,36,6
2013-02-10,22,6
2013-02-11,15,6
2013-02-12,21,6
2013-02-13,22,6
2013-02-14,23,6
2013-02-15,29,6
2013-02-16,21,6
2013-02-17,26,6
2013-02-18,15,6
2013-02-19,24,6
2013-02-20,20,6
2013-02-21,28,6
2013-02-22,21,6
2013-02-23,39,6
2013-02-24,20,6
2013-02-25,18,6
2013-02-26,25,6
2013-02-27,17,6
2013-02-28,17,6
2013-03-01,40,6
2013-03-02,38,6
2013-03-03,38,6
2013-03-04,23,6
2013-03-05,23,6
2013-03-06,28,6
2013-03-07,27,6
2013-03-08,41,6
2013-03-09,30,6
2013-03-10,48,6
2013-03-11,21,6
2013-03-12,29,6
2013-03-13,18,6
2013-03-14,34,6
2013-03-15,24,6
2013-03-16,31,6
2013-03-17,42,6
2013-03-18,26,6
2013-03-19,24,6
2013-03-20,26,6
2013-03-21,25,6
2013-03-22,34,6
2013-03-23,32,6
2013-03-24,33,6
2013-03-25,25,6
2013-03-26,21,6
2013-03-27,25,6
2013-03-28,30,6
2013-03-29,22,6
2013-03-30,37,6
2013-03-31,39,6
2013-04-01,29,6
2013-04-02,27,6
2013-04-03,33,6
2013-04-04,24,6
2013-04-05,33,6
2013-04-06,28,6
2013-04-07,38,6
2013-04-08,23,6
2013-04-09,30,6
2013-04-10,27,6
2013-04-11,43,6
2013-04-12,32,6
2013-04-13,34,6
2013-04-14,38,6
2013-04-15,22,6
2013-04-16,27,6
2013-04-17,30,6
2013-04-18,35,6
2013-04-19,25,6
2013-04-20,38,6
2013-04-21,44,6
2013-04-22,34,6
2013-04-23,23,6
2013-04-24,20,6
2013-04-25,29,6
2013-04-26,30,6
2013-04-27,41,6
2013-04-28,48,6
2013-04-29,30,6
2013-04-30,32,6
2013-05-01,36,6
2013-05-02,45,6
2013-05-03,33,6
2013-05-04,33,6
2013-05-05,46,6
2013-05-06,22,6
2013-05-07,28,6
2013-05-08,42,6
2013-05-09,32,6
2013-05-10,36,6
2013-05-11,39,6
2013-05-12,45,6
2013-05-13,32,6
2013-05-14,30,6
2013-05-15,37,6
2013-05-16,28,6
2013-05-17,38,6
2013-05-18,41,6
2013-05-19,42,6
2013-05-20,23,6
2013-05-21,29,6
2013-05-22,39,6
2013-05-23,33,6
2013-05-24,34,6
2013-05-25,46,6
2013-05-26,47,6
2013-05-27,22,6
2013-05-28,26,6
2013-05-29,42,6
2013-05-30,43,6
2013-05-31,47,6
2013-06-01,59,6
2013-06-02,35,6
2013-06-03,36,6
2013-06-04,39,6
2013-06-05,36,6
2013-06-06,46,6
2013-06-07,48,6
2013-06-08,31,6
2013-06-09,58,6
2013-06-10,32,6
2013-06-11,40,6
2013-06-12,44,6
2013-06-13,45,6
2013-06-14,40,6
2013-06-15,39,6
2013-06-16,47,6
2013-06-17,29,6
2013-06-18,49,6
2013-06-19,28,6
2013-06-20,38,6
2013-06-21,39,6
2013-06-22,50,6
2013-06-23,57,6
2013-06-24,31,6
2013-06-25,46,6
2013-06-26,37,6
2013-06-27,51,6
2013-06-28,42,6
2013-06-29,43,6
2013-06-30,64,6
2013-07-01,30,6
2013-07-02,35,6
2013-07-03,36,6
2013-07-04,40,6
2013-07-05,47,6
2013-07-06,46,6
2013-07-07,62,6
2013-07-08,33,6
2013-07-09,40,6
2013-07-10,31,6
2013-07-11,51,6
2013-07-12,41,6
2013-07-13,47,6
2013-07-14,48,6
2013-07-15,32,6
2013-07-16,48,6
2013-07-17,38,6
2013-07-18,49,6
2013-07-19,46,6
2013-07-20,41,6
2013-07-21,51,6
2013-07-22,34,6
2013-07-23,47,6
2013-07-24,36,6
2013-07-25,35,6
2013-07-26,50,6
2013-07-27,45,6
2013-07-28,33,6
2013-07-29,29,6
2013-07-30,43,6
2013-07-31,33,6
2013-08-01,36,6
2013-08-02,41,6
2013-08-03,37,6
2013-08-04,38,6
2013-08-05,38,6
2013-08-06,33,6
2013-08-07,29,6
2013-08-08,41,6
2013-08-09,40,6
2013-08-10,36,6
2013-08-11,42,6
2013-08-12,24,6
2013-08-13,32,6
2013-08-14,35,6
2013-08-15,29,6
2013-08-16,34,6
2013-08-17,38,6
2013-08-18,37,6
2013-08-19,25,6
2013-08-20,26,6
2013-08-21,38,6
2013-08-22,28,6
2013-08-23,27,6
2013-08-24,28,6
2013-08-25,40,6
2013-08-26,35,6
2013-08-27,29,6
2013-08-28,37,6
2013-08-29,40,6
2013-08-30,43,6
2013-08-31,33,6
2013-09-01,49,6
2013-09-02,14,6
2013-09-03,27,6
2013-09-04,38,6
2013-09-05,34,6
2013-09-06,44,6
2013-09-07,39,6
2013-09-08,49,6
2013-09-09,22,6
2013-09-10,21,6
2013-09-11,39,6
2013-09-12,19,6
2013-09-13,41,6
2013-09-14,30,6
2013-09-15,42,6
2013-09-16,25,6
2013-09-17,29,6
2013-09-18,36,6
2013-09-19,45,6
2013-09-20,38,6
2013-09-21,33,6
2013-09-22,40,6
2013-09-23,30,6
2013-09-24,33,6
2013-09-25,36,6
2013-09-26,28,6
2013-09-27,40,6
2013-09-28,42,6
2013-09-29,38,6
2013-09-30,26,6
2013-10-01,26,6
2013-10-02,32,6
2013-10-03,32,6
2013-10-04,41,6
2013-10-05,39,6
2013-10-06,36,6
2013-10-07,35,6
2013-10-08,31,6
2013-10-09,28,6
2013-10-10,27,6
2013-10-11,30,6
2013-10-12,41,6
2013-10-13,32,6
2013-10-14,31,6
2013-10-15,35,6
2013-10-16,22,6
2013-10-17,30,6
2013-10-18,35,6
2013-10-19,30,6
2013-10-20,28,6
2013-10-21,24,6
2013-10-22,34,6
2013-10-23,32,6
2013-10-24,35,6
2013-10-25,41,6
2013-10-26,38,6
2013-10-27,29,6
2013-10-28,26,6
2013-10-29,28,6
2013-10-30,26,6
2013-10-31,45,6
2013-11-01,41,6
2013-11-02,38,6
2013-11-03,46,6
2013-11-04,32,6
2013-11-05,32,6
2013-11-06,34,6
2013-11-07,19,6
2013-11-08,37,6
2013-11-09,39,6
2013-11-10,30,6
2013-11-11,28,6
2013-11-12,32,6
2013-11-13,32,6
2013-11-14,32,6
2013-11-15,41,6
2013-11-16,47,6
2013-11-17,35,6
2013-11-18,31,6
2013-11-19,35,6
2013-11-20,33,6
2013-11-21,32,6
2013-11-22,30,6
2013-11-23,39,6
2013-11-24,43,6
2013-11-25,31,6
2013-11-26,33,6
2013-11-27,27,6
2013-11-28,41,6
2013-11-29,43,6
2013-11-30,35,6
2013-12-01,22,6
2013-12-02,23,6
2013-12-03,26,6
2013-12-04,28,6
2013-12-05,22,6
2013-12-06,16,6
2013-12-07,35,6
2013-12-08,32,6
2013-12-09,18,6
2013-12-10,26,6
2013-12-11,23,6
2013-12-12,25,6
2013-12-13,23,6
2013-12-14,25,6
2013-12-15,23,6
2013-12-16,23,6
2013-12-17,14,6
2013-12-18,14,6
2013-12-19,20,6
2013-12-20,28,6
2013-12-21,27,6
2013-12-22,34,6
2013-12-23,18,6
2013-12-24,23,6
2013-12-25,28,6
2013-12-26,24,6
2013-12-27,32,6
2013-12-28,22,6
2013-12-29,30,6
2013-12-30,14,6
2013-12-31,20,6
2014-01-01,12,6
2014-01-02,29,6
2014-01-03,30,6
2014-01-04,22,6
2014-01-05,27,6
2014-01-06,12,6
2014-01-07,27,6
2014-01-08,17,6
2014-01-09,25,6
2014-01-10,23,6
2014-01-11,38,6
2014-01-12,25,6
2014-01-13,21,6
2014-01-14,30,6
2014-01-15,21,6
2014-01-16,29,6
2014-01-17,32,6
2014-01-18,23,6
2014-01-19,30,6
2014-01-20,15,6
2014-01-21,18,6
2014-01-22,28,6
2014-01-23,31,6
2014-01-24,28,6
2014-01-25,34,6
2014-01-26,30,6
2014-01-27,20,6
2014-01-28,25,6
2014-01-29,22,6
2014-01-30,20,6
2014-01-31,38,6
2014-02-01,27,6
2014-02-02,29,6
2014-02-03,19,6
